hash;ball;egkr;a1;a2;a3;ag;g1;g2;g3;gg;i1;i2;i3;ia;ig;f1;f2;f3;fa;fg;r1;r2;r3;ra;rg;pri;prm;prf;prr
C3BFEB5835F054E100D82067B2D9561E;83;77;4;3;4;4;4;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;3;4;3;3
E7E9858A751A4152ED907C0D8AFA9CC6;77;70;4;3;4;4;4;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;3;4;3;3
7B22E6E05719FEBE8C1DDB24E5185C3F;85;90;4;3;4;4;4;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;3;4;3;3
741B1C7B32448589DEC39357D2AE7D9C;83;90;4;4;4;4;4;4;4;4;4;5;5;5;5;4;4;4;4;4;3;2;3;3;3;4;4;4;3
E26058655464EF51B95D220C6BE03561;81;78;4;4;4;4;4;4;4;4;4;5;5;5;5;4;4;4;4;4;3;2;3;3;3;4;4;4;3
38A296D1452181DD8E8CAEC94215609F;89;78;4;4;4;4;4;4;4;4;4;5;5;5;5;4;4;4;4;4;3;2;3;3;3;4;4;4;3
AD6F32AA4DE96A0CFBFA363D67B769B4;70;35;4;4;4;4;4;4;4;4;4;5;5;5;5;4;4;4;4;4;3;2;3;3;3;4;4;4;3
EA95BF63C326BCFCD0BC7E8CCD5B3FBF;91;100;4;4;3;4;4;3;3;3;3;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;3;3;3
8EA8D9F8975DB73B38DB8C47A791FC93;77;39;4;4;3;4;4;3;3;3;3;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;3;3;3
E1F5ACA50FC1460B83173D75CD92A320;70;65;4;4;3;4;4;3;3;3;3;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;3;3;3
8367AA7618828FF47041D402B2A275F4;85;95;4;4;5;4;5;5;5;5;4;5;4;5;5;4;4;4;4;4;4;5;4;5;5;4;5;4;4
AD6F32AA4DE96A0CFBFA363D67B769B4;72;70;4;4;5;4;5;5;5;5;4;5;4;5;5;4;4;4;4;4;4;5;4;5;5;4;5;4;4
AD6F32AA4DE96A0CFBFA363D67B769B4;85;80;4;4;5;4;5;5;5;5;4;5;4;5;5;4;4;4;4;4;4;5;4;5;5;4;5;4;4
F1295DCA4F10BF283FE42A7A85C5C0A3;85;80;4;4;5;4;5;5;5;5;4;5;4;5;5;4;4;4;4;4;4;5;4;5;5;4;5;4;4
AD6F32AA4DE96A0CFBFA363D67B769B4;91;70;3;4;4;4;3;3;4;4;4;4;5;4;4;3;4;4;3;4;3;4;4;4;4;4;4;3;4
F06544A7866C5FFFEE7284D7AE65D2C7;87;90;3;4;4;4;3;3;4;4;4;4;5;4;4;3;4;4;3;4;3;4;4;4;4;4;4;3;4
E6C60380D143635FADC1905A5A037F01;81;80;3;4;4;4;3;3;4;4;4;4;5;4;4;3;4;4;3;4;3;4;4;4;4;4;4;3;4
A44CDEC2F547946E3E6655ABA9A4BAD5;87;26;3;4;4;4;3;3;4;4;4;4;5;4;4;3;4;4;3;4;3;4;4;4;4;4;4;3;4
7A4B417FFA8B7E69E025BA07A4B4F3B3;93;100;5;5;5;5;4;5;5;5;4;5;5;5;5;4;4;4;4;4;4;4;4;4;4;5;5;4;4
4D1FD3F0ABCFD8F4D51F60FB7EB9DBB4;95;100;5;5;5;5;4;5;5;5;4;5;5;5;5;4;4;4;4;4;4;4;4;4;4;5;5;4;4
7F1DC6F4E3C4ED368A75C33ADE69F26D;87;95;4;4;5;4;5;5;5;5;4;5;4;5;5;4;4;4;4;4;4;5;4;5;5;4;5;4;4
C91661ABED9992E921E6E848B897060C;67;70;4;4;5;4;5;5;5;5;4;5;4;5;5;4;4;4;4;4;4;5;4;5;5;4;5;4;4
51DD2E1ACE9983AE9EF6309FB953BA4D;95;80;4;4;5;4;5;5;5;5;4;5;4;5;5;4;4;4;4;4;4;5;4;5;5;4;5;4;4
EFA77917A03D79A72C856A1E9A89753A;81;80;4;4;5;4;5;5;5;5;4;5;4;5;5;4;4;4;4;4;4;5;4;5;5;4;5;4;4
5E0E42A4FB207169D2B2FC183B0C0917;73;90;3;4;4;4;5;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
5DBB9FAF0621EAB9A76F21176AD25A14;89;64;3;4;4;4;5;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
4AB5164A6E99784A7DA7A4FE1C376ACC;95;68;3;4;4;4;5;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
BB0EE4699CAEEF2CA2200BD3A17B993C;87;58;3;4;4;4;5;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
E37F746607D3E403ABAFDC479F6F36D3;87;56;4;3;4;4;4;4;4;4;4;5;4;4;5;5;4;4;4;4;4;5;5;5;4;4;4;0;5
52551B401D66A3E956A38DCAA0313707;85;66;4;3;5;4;4;4;4;4;5;5;5;4;5;4;5;5;5;5;5;5;5;5;5;0;4;4;5
DB6912E36DEFBB3614C1ECFC3708646E;83;80;4;3;5;4;4;4;4;4;5;5;5;4;5;4;5;5;5;5;5;5;5;5;5;0;4;4;5
736CA6E9A67B5F716035DC0B22A6F892;89;72;4;3;5;4;4;4;4;4;5;5;5;4;5;4;5;5;5;5;5;5;5;5;5;0;4;4;5
741B1C7B32448589DEC39357D2AE7D9C;93;78;4;4;4;4;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;4;5;5;5;5;4;5
8EA8D9F8975DB73B38DB8C47A791FC93;69;80;4;3;4;4;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4
E86EDFC1085F71FDFA6710E1D998CD15;93;80;4;3;4;4;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4
FFF6839F755130C998227B37245186A6;72;56;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
F06544A7866C5FFFEE7284D7AE65D2C7;61;64;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
52551B401D66A3E956A38DCAA0313707;93;80;4;4;4;4;4;3;4;3;4;3;3;3;3;3;4;4;3;4;3;3;4;3;3;3;4;4;4
E97BECCB659822A48A238866819FC9E6;89;69;3;3;3;3;4;3;4;4;3;4;4;4;4;3;3;3;3;3;4;4;3;3;4;3;3;0;4
EE2D1D1304B3E720DED0C9BEB50BCF9B;89;63;4;4;5;4;4;5;3;4;4;5;5;5;5;4;4;4;4;4;4;4;5;4;4;5;4;4;4
AB4120810481FBA0F251CEEBCC9CF80A;85;66;3;4;4;4;5;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
A7F313AEF2F732B573AC6D81F720A343;91;90;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;3;4;4;4;3;4;4;3;4
0452ED76A42588C1DE902072607DE84A;91;89;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;3;4;4;4;3;4;4;3;4
0E017A2AA84DB54692E6D1BDEAF14F37;87;87;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;3;4;4;4;3;4;4;3;4
0F26B55B84ABF455E0D84E1A693322D3;73;80;4;4;4;4;4;5;4;4;4;5;4;5;5;4;4;4;4;4;4;4;4;4;4;4;4;3;4
807D835A9A3069615BDB25B4EA6A9B30;83;80;4;4;4;4;4;5;4;4;4;5;4;5;5;4;4;4;4;4;4;4;4;4;4;4;4;3;4
58B6C635754A260EF778652ED50D2D87;89;93;4;4;4;4;4;5;4;4;4;5;4;5;5;4;4;4;4;4;4;4;4;4;4;4;4;3;4
7723702D636C48D3EF47C38176A89D89;93;100;4;4;4;4;4;5;4;4;4;5;4;5;5;4;4;4;4;4;4;4;4;4;4;4;4;3;4
26AF4E80CDABFA4D6CFED5CE3E16FC45;89;78;4;3;4;4;4;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;3;4;3;3
BD2D6105C9B22D64F2923451924A32AD;91;91;4;3;4;4;4;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;3;4;3;3
807D835A9A3069615BDB25B4EA6A9B30;75;79;4;3;4;4;4;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;3;4;3;3
8FB00FE4ACEE099C18E98CE722C7C527;79;70;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
D4F405C21478503C0926D0BED5EFD859;87;52;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
FF103093362B86E5B4747B80D88523E6;91;90;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
5AF170BB068ADF859C3589B8804032F2;89;78;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
86E22D3AF24714412D178109DA0405BE;79;66;4;4;4;4;4;3;4;3;4;3;3;3;3;3;4;4;3;4;3;3;4;3;3;3;4;4;4
42DDF8E977E4527CB6800D1DB2526CE7;87;64;4;4;4;4;4;3;4;3;4;3;3;3;3;3;4;4;3;4;3;3;4;3;3;3;4;4;4
5DBB9FAF0621EAB9A76F21176AD25A14;91;100;4;4;4;4;4;3;4;3;4;3;3;3;3;3;4;4;3;4;3;3;4;3;3;3;4;4;4
46500C4E38F97F39248086B88C4FFE75;83;54;4;4;4;4;4;3;4;3;4;3;3;3;3;3;4;4;3;4;3;3;4;3;3;3;4;4;4
CDDFEA0E96BF5C942734BAD22EB9281E;85;90;3;4;4;4;5;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
199287CBA81D1870A4033ADD45655173;95;98;3;4;4;4;5;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
F673EAF1FA77E3C8664970CAD52E00DD;48;68;3;4;4;4;5;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
61A3A65AAA525A7A917B3B029569AB3C;77;80;3;4;4;4;5;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
CFA2AFC4914A0EECABA06F9DEFF93CD6;97;80;4;3;4;4;4;4;4;4;4;5;4;4;5;5;4;4;4;4;4;5;5;5;4;4;4;0;5
061D9C188AA50B40CADC66F5617E0C75;75;66;4;3;5;4;4;4;4;4;5;5;5;4;5;4;5;5;5;5;5;5;5;5;5;0;4;4;5
A466CB56F30078AB88C719D08FF0687E;63;80;4;3;5;4;4;4;4;4;5;5;5;4;5;4;5;5;5;5;5;5;5;5;5;0;4;4;5
FFF6839F755130C998227B37245186A6;83;72;4;3;5;4;4;4;4;4;5;5;5;4;5;4;5;5;5;5;5;5;5;5;5;0;4;4;5
36128302B530EA7C8594A9171ED48A4E;64;66;4;3;4;4;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4
F06544A7866C5FFFEE7284D7AE65D2C7;77;68;4;3;4;4;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4
EADFFF7A87DF9F333462F35D171FEE18;73;80;4;3;5;4;4;4;4;4;5;5;5;4;5;4;5;5;5;5;5;5;5;5;5;0;4;4;5
5DBB9FAF0621EAB9A76F21176AD25A14;79;72;4;3;5;4;4;4;4;4;5;5;5;4;5;4;5;5;5;5;5;5;5;5;5;0;4;4;5
B37D9324097ED08D02CCF08EFF483B9A;73;78;4;4;4;4;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;4;5;5;5;5;4;5
5DBB9FAF0621EAB9A76F21176AD25A14;85;80;4;3;4;4;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4
7A4B417FFA8B7E69E025BA07A4B4F3B3;81;80;4;3;4;4;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4
D3B3B778735454835F82E39D0C2913BD;81;56;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
ECA09D2A24EBDD89BDBAAAFA244C7C06;69;64;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
D178E5C4A97AB746F80F1CB7F537A891;77;80;4;4;4;4;4;3;4;3;4;3;3;3;3;3;4;4;3;4;3;3;4;3;3;3;4;4;4
CDDFEA0E96BF5C942734BAD22EB9281E;79;69;3;3;3;3;4;3;4;4;3;4;4;4;4;3;3;3;3;3;4;4;3;3;4;3;3;0;4
46500C4E38F97F39248086B88C4FFE75;91;63;4;4;5;4;4;5;3;4;4;5;5;5;5;4;4;4;4;4;4;4;5;4;4;5;4;4;4
46500C4E38F97F39248086B88C4FFE75;97;66;3;4;4;4;5;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
643E7B99A805285A8F55A718B3FC182E;83;90;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;3;4;4;4;3;4;4;3;4
39A6DF5241E49CC304A6139CD3FA4904;91;89;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;3;4;4;4;3;4;4;3;4
A466CB56F30078AB88C719D08FF0687E;77;87;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;3;4;4;4;3;4;4;3;4
56C8E9E452A7FA680EBC97E203E578D1;100;80;4;4;4;4;4;5;4;4;4;5;4;5;5;4;4;4;4;4;4;4;4;4;4;4;4;3;4
AE3717682DC08D22127F0F6A90B9526E;69;80;4;4;4;4;4;5;4;4;4;5;4;5;5;4;4;4;4;4;4;4;4;4;4;4;4;3;4
9A122807EF28CFF40FD3FC519CC1BAF5;70;93;4;4;4;4;4;5;4;4;4;5;4;5;5;4;4;4;4;4;4;4;4;4;4;4;4;3;4
643E7B99A805285A8F55A718B3FC182E;85;100;4;4;4;4;4;5;4;4;4;5;4;5;5;4;4;4;4;4;4;4;4;4;4;4;4;3;4
AE3717682DC08D22127F0F6A90B9526E;69;78;4;3;4;4;4;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;3;4;3;3
741B1C7B32448589DEC39357D2AE7D9C;83;91;4;3;4;4;4;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;3;4;3;3
035E04CC4641876A2DA3F3C9FE289742;79;79;4;3;4;4;4;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;3;4;3;3
B046F2C2A67D82D20D6D9D2635EF8DC0;97;70;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
5C6137709E28EDE3E157CE13841B27B9;77;52;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
6629CFE202668831C7C9AD02BAF4E890;95;90;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
C3BFEB5835F054E100D82067B2D9561E;83;88;4;3;4;4;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4
A26D06EF84473AA4584C592BC214D09F;91;90;3;4;5;4;5;5;5;5;4;3;3;4;3;4;4;4;4;4;5;5;5;5;5;0;4;4;4
AE3717682DC08D22127F0F6A90B9526E;73;52;3;4;5;4;5;5;5;5;4;3;3;4;3;4;4;4;4;4;5;5;5;5;5;0;4;4;4
5AF170BB068ADF859C3589B8804032F2;95;70;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
EADFFF7A87DF9F333462F35D171FEE18;89;54;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
AB36A6758F5425F84746FAAC5424FB3A;69;62;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
CF74BFB3CD2DF8E3CD00CD380A17900A;93;100;4;3;4;4;3;4;3;3;4;2;3;3;3;3;4;3;3;3;4;0;3;4;3;3;3;4;3
46CD426B05E6FBD96D5CAF7E4343CBFE;79;66;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
AB36A6758F5425F84746FAAC5424FB3A;72;70;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
1950E37ADF8B99D5C7576597958E78CD;81;78;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
0A1509ADED109A646E9BF74020602127;81;84;4;3;4;4;3;4;3;3;4;2;3;3;3;3;4;3;3;3;4;0;3;4;3;3;3;4;3
061D9C188AA50B40CADC66F5617E0C75;91;80;4;3;4;4;3;4;3;3;4;2;3;3;3;3;4;3;3;3;4;0;3;4;3;3;3;4;3
51DD2E1ACE9983AE9EF6309FB953BA4D;91;80;4;3;4;4;3;4;3;3;4;2;3;3;3;3;4;3;3;3;4;0;3;4;3;3;3;4;3
D086D6773750AAD76F612A8E17271F75;83;60;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
07A83F3F45F228B91DE9D48136B08319;95;88;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
7B22E6E05719FEBE8C1DDB24E5185C3F;63;60;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
26AF4E80CDABFA4D6CFED5CE3E16FC45;89;50;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
E7E9858A751A4152ED907C0D8AFA9CC6;87;82;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
86E22D3AF24714412D178109DA0405BE;100;90;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
C91661ABED9992E921E6E848B897060C;75;66;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
736CA6E9A67B5F716035DC0B22A6F892;93;80;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
39A6DF5241E49CC304A6139CD3FA4904;67;78;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
7067A587B74003324731F9E4016967F1;95;84;4;3;4;4;3;4;3;3;4;2;3;3;3;3;4;3;3;3;4;0;3;4;3;3;3;4;3
741B1C7B32448589DEC39357D2AE7D9C;81;80;4;3;4;4;3;4;3;3;4;2;3;3;3;3;4;3;3;3;4;0;3;4;3;3;3;4;3
51DD2E1ACE9983AE9EF6309FB953BA4D;81;80;4;3;4;4;3;4;3;3;4;2;3;3;3;3;4;3;3;3;4;0;3;4;3;3;3;4;3
86E22D3AF24714412D178109DA0405BE;55;60;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
AD6F32AA4DE96A0CFBFA363D67B769B4;66;88;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
A44CDEC2F547946E3E6655ABA9A4BAD5;73;60;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
A466CB56F30078AB88C719D08FF0687E;83;90;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
5DBB9FAF0621EAB9A76F21176AD25A14;77;80;4;3;4;4;3;4;3;3;4;2;3;3;3;3;4;3;3;3;4;0;3;4;3;3;3;4;3
199287CBA81D1870A4033ADD45655173;97;100;4;3;4;4;3;4;3;3;4;2;3;3;3;3;4;3;3;3;4;0;3;4;3;3;3;4;3
52551B401D66A3E956A38DCAA0313707;66;70;4;3;4;4;3;4;3;3;4;2;3;3;3;3;4;3;3;3;4;0;3;4;3;3;3;4;3
934C8D919182754DB267CD90BE09C78A;70;68;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
D8FECAA582804B20961447744B38C73B;81;78;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
86E22D3AF24714412D178109DA0405BE;81;70;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
8219889B7E7373ECA9DA7FBB52BE82FA;79;52;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
FF103093362B86E5B4747B80D88523E6;93;80;3;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;4;4;4
52551B401D66A3E956A38DCAA0313707;63;60;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
2F1D2D2333180E66D212CAA77576B9C3;79;79;4;3;4;4;4;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;3;4;3;3
68F1301820210BDBD09E1047C90AAD21;64;64;4;3;4;4;4;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;3;4;3;3
EFA77917A03D79A72C856A1E9A89753A;85;80;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
299ED14A1C0E1938EB46F1DB43377C6B;70;70;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
AD6F32AA4DE96A0CFBFA363D67B769B4;89;90;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
86E22D3AF24714412D178109DA0405BE;93;95;4;3;5;4;4;4;4;4;5;5;5;4;5;4;5;5;5;5;5;5;5;5;5;0;4;4;5
5493E151FB374E1A3A571AB6F10BB9B1;77;80;4;3;5;4;4;4;4;4;5;5;5;4;5;4;5;5;5;5;5;5;5;5;5;0;4;4;5
6629CFE202668831C7C9AD02BAF4E890;91;68;4;4;4;4;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;4;5;5;5;5;4;5
8A534FF649F6122D92869B273F045266;85;80;4;3;4;4;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4
807D835A9A3069615BDB25B4EA6A9B30;87;80;4;3;4;4;4;3;5;4;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;5;4;4
0E017A2AA84DB54692E6D1BDEAF14F37;83;90;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
C3908F9BE51ECDE7EDB040B29F051950;95;95;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
FFF6839F755130C998227B37245186A6;72;70;4;4;4;4;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;4;5;5;5;5;4;5
6629CFE202668831C7C9AD02BAF4E890;73;70;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;5;4;4;4;3;4;3;4
761B41EF654B01F4E4B8E6092B21DAB3;100;80;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;5;4;4;4;0;0;4
896B8F8F29E17CF01400AA0DD904E8A5;100;94;3;4;4;4;3;3;4;4;4;3;3;3;3;3;4;4;4;4;4;3;3;4;3;0;4;0;4
0702890B0D49455990F167E5F6B384DD;98;65;4;4;5;5;4;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;5;4;4;0;4;0;4
C9E347820FA5E001A6D8FF9C14F32212;98;90;5;4;5;5;4;4;5;5;4;5;5;5;5;4;4;4;4;4;5;4;5;5;5;5;5;0;4
E52BF0AB929805C25CEE7AC265AAF18F;98;90;5;5;4;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;4
0EC7ACD47D4DACAB8E4D1EA4A0613D29;98;76;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;4;5;4;4;5;4;4;5;4;0;4
75FD9849F2FC41DFB9803D789F5E8735;96;88;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;5;0;5
10DD8D3C0CE46674AA21A6292FF34167;96;94;4;4;4;4;4;4;4;4;4;4;4;4;4;5;4;5;4;5;4;4;4;4;4;0;4;0;4
365FAAD4EB8BA1A0681D1AF822FFE23A;96;80;4;4;4;4;4;4;4;4;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;0;4;0;4
6F2072FA25A3E733B47409062F870F84;94;94;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;5;0;5
554DDAA01C3E6E99CFA771D5EC8BCB9D;94;86;5;5;5;5;5;5;5;5;5;5;4;5;4;5;5;4;5;5;5;5;4;5;5;4;5;0;4
9EF5A0F87DD1ED0B460CCF9C044BE348;94;88;5;5;5;5;5;4;4;5;4;4;4;4;4;4;4;4;5;4;5;5;5;5;5;4;5;0;4
E8127851A754B40B1250D7F15E50DBC3;92;77;4;4;5;5;5;5;5;5;4;4;5;4;4;5;5;5;5;5;4;5;5;4;5;0;5;0;4
D3E9138B6C9596FF0C0D7A800E542D97;92;80;5;4;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;4;5;5;4;5;0;5;0;4
C879D8D5277A7186D0F49406A18D9FFE;92;77;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;4;5;4;5;0;5;0;4
4A6DBA847212FF86FFA9545C346D8E36;92;76;4;4;4;4;4;3;4;4;3;3;4;3;4;4;4;4;4;4;4;4;5;4;4;4;5;0;4
703B31C5C5EB6FC0A9DCC8F841341025;92;86;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;4
218A214638283F63C257882BD45F5B8A;90;76;3;3;3;3;3;3;3;3;3;4;4;4;4;4;3;3;3;4;4;4;3;4;4;3;4;0;4
680DD945AB08F6631114AADF338C2E6E;90;79;5;5;5;5;5;4;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;0;3
0CA18CD0F48DB02C53FCEA354377A8D4;88;88;4;4;4;4;5;4;5;5;5;5;5;5;5;4;3;4;4;4;4;4;4;4;4;5;5;4;3
C4453ED6527A7DC07B1431D34CB35A94;88;79;4;4;4;4;5;4;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;0;3
421D332A79F0E7D118F0BE41A21B9F22;88;90;3;3;4;3;4;4;4;4;4;4;3;4;3;4;3;4;4;4;4;4;4;4;4;0;4;0;4
0EC7ACD47D4DACAB8E4D1EA4A0613D29;88;82;4;4;4;4;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;0;4
AA3C953B509644C0E40E3DEFDA9A5E55;86;79;4;4;4;4;4;4;5;4;4;5;5;5;5;4;5;5;4;5;4;4;5;4;4;0;0;0;4
CAF6C1C5DF08AC1294C498A29D27D5C2;86;79;4;4;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;0;0;3
42632DFC96922B12C544BF262D74B9E1;86;70;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;4;3;4;4;4;0;4;0;0
